fecha,pais,pais_code,socio,socio_code,exportaciones,importaciones
2006-12,Italia,IT,Japon,JP,421369359.0,432851379.0
2007-01,Italia,IT,Japon,JP,340283717.0,528256671.0
2007-02,Italia,IT,Japon,JP,367150871.0,421521010.0
2007-03,Italia,IT,Japon,JP,470981508.0,505982814.0
2007-04,Italia,IT,Japon,JP,293209502.0,465346320.0
2007-05,Italia,IT,Japon,JP,342422151.0,507082559.0
2007-06,Italia,IT,Japon,JP,376959501.0,446658603.0
2007-07,Italia,IT,Japon,JP,429681564.0,437661387.0
2007-08,Italia,IT,Japon,JP,309046657.0,315339409.0
2007-09,Italia,IT,Japon,JP,338160134.0,402383990.0
2007-10,Italia,IT,Japon,JP,351645946.0,525246957.0
2007-11,Italia,IT,Japon,JP,350609657.0,430623648.0
2007-12,Italia,IT,Japon,JP,342161265.0,361252993.0
2008-01,Italia,IT,Japon,JP,367001427.0,474901176.0
2008-02,Italia,IT,Japon,JP,397419608.0,452389202.0
2008-03,Italia,IT,Japon,JP,375714136.0,450006877.0
2008-04,Italia,IT,Japon,JP,312046295.0,530332173.0
2008-05,Italia,IT,Japon,JP,315052561.0,458599969.0
2008-06,Italia,IT,Japon,JP,323631889.0,374514408.0
2008-07,Italia,IT,Japon,JP,422224523.0,402056292.0
2008-08,Italia,IT,Japon,JP,264423193.0,261674986.0
2008-09,Italia,IT,Japon,JP,344026054.0,428887670.0
2008-10,Italia,IT,Japon,JP,371575991.0,456935511.0
2008-11,Italia,IT,Japon,JP,346504326.0,387847448.0
2008-12,Italia,IT,Japon,JP,411087335.0,339794347.0
2009-01,Italia,IT,Japon,JP,300364340.0,490570135.0
2009-02,Italia,IT,Japon,JP,346466648.0,284180803.0
2009-03,Italia,IT,Japon,JP,314390484.0,401560614.0
2009-04,Italia,IT,Japon,JP,261592789.0,291179094.0
2009-05,Italia,IT,Japon,JP,279562245.0,389009453.0
2009-06,Italia,IT,Japon,JP,301437302.0,316349587.0
2009-07,Italia,IT,Japon,JP,433150514.0,282038028.0
2009-08,Italia,IT,Japon,JP,257055412.0,240775075.0
2009-09,Italia,IT,Japon,JP,283133269.0,333383326.0
2009-10,Italia,IT,Japon,JP,341687837.0,319234170.0
2009-11,Italia,IT,Japon,JP,263748338.0,316078364.0
2009-12,Italia,IT,Japon,JP,331864657.0,235077231.0
2010-01,Italia,IT,Japon,JP,264466211.0,316112173.0
2010-02,Italia,IT,Japon,JP,321138594.0,307896627.0
2010-03,Italia,IT,Japon,JP,304802063.0,401747472.0
2010-04,Italia,IT,Japon,JP,286927769.0,381069370.0
2010-05,Italia,IT,Japon,JP,312071162.0,412576502.0
2010-06,Italia,IT,Japon,JP,331935614.0,401565453.0
2010-07,Italia,IT,Japon,JP,430333185.0,437700366.0
2010-08,Italia,IT,Japon,JP,286410695.0,273891778.0
2010-09,Italia,IT,Japon,JP,345655532.0,344620895.0
2010-10,Italia,IT,Japon,JP,373005641.0,330098912.0
2010-11,Italia,IT,Japon,JP,344789691.0,410811747.0
2010-12,Italia,IT,Japon,JP,409883141.0,269983846.0
2011-01,Italia,IT,Japon,JP,337471119.0,395570124.0
2011-02,Italia,IT,Japon,JP,375495078.0,361084073.0
2011-03,Italia,IT,Japon,JP,395483247.0,487432432.0
2011-04,Italia,IT,Japon,JP,287593722.0,409473982.0
2011-05,Italia,IT,Japon,JP,360473161.0,364088246.0
2011-06,Italia,IT,Japon,JP,395793782.0,303146576.0
2011-07,Italia,IT,Japon,JP,479977260.0,330089195.0
2011-08,Italia,IT,Japon,JP,356628371.0,267988201.0
2011-09,Italia,IT,Japon,JP,445868212.0,351740338.0
2011-10,Italia,IT,Japon,JP,433769428.0,301562175.0
2011-11,Italia,IT,Japon,JP,413133056.0,326342632.0
2011-12,Italia,IT,Japon,JP,450655703.0,319332956.0
2012-01,Italia,IT,Japon,JP,378255414.0,371025556.0
2012-02,Italia,IT,Japon,JP,458501954.0,288505981.0
2012-03,Italia,IT,Japon,JP,444557851.0,334239716.0
2012-04,Italia,IT,Japon,JP,385623424.0,288842388.0
2012-05,Italia,IT,Japon,JP,436428914.0,365757613.0
2012-06,Italia,IT,Japon,JP,545690375.0,248584501.0
2012-07,Italia,IT,Japon,JP,576422074.0,254097477.0
2012-08,Italia,IT,Japon,JP,423548053.0,188678510.0
2012-09,Italia,IT,Japon,JP,472980934.0,228592983.0
2012-10,Italia,IT,Japon,JP,570170179.0,250162425.0
2012-11,Italia,IT,Japon,JP,476748949.0,196819048.0
2012-12,Italia,IT,Japon,JP,463496561.0,175076197.0
2013-01,Italia,IT,Japon,JP,474805998.0,251990753.0
2013-02,Italia,IT,Japon,JP,492586629.0,215386722.0
2013-03,Italia,IT,Japon,JP,589774940.0,225354413.0
2013-04,Italia,IT,Japon,JP,435542387.0,243307553.0
2013-05,Italia,IT,Japon,JP,522127729.0,233441907.0
2013-06,Italia,IT,Japon,JP,484629287.0,186683187.0
2013-07,Italia,IT,Japon,JP,670093106.0,209003565.0
2013-08,Italia,IT,Japon,JP,411887256.0,140574756.0
2013-09,Italia,IT,Japon,JP,453587631.0,221201566.0
2013-10,Italia,IT,Japon,JP,594917689.0,243017685.0
2013-11,Italia,IT,Japon,JP,460077593.0,185839199.0
2013-12,Italia,IT,Japon,JP,432713641.0,209976661.0
2014-01,Italia,IT,Japon,JP,485419129.0,233018334.0
2014-02,Italia,IT,Japon,JP,450801677.0,208102576.0
2014-03,Italia,IT,Japon,JP,446693136.0,252040052.0
2014-04,Italia,IT,Japon,JP,467263902.0,239603700.0
2014-05,Italia,IT,Japon,JP,430953633.0,230644558.0
2014-06,Italia,IT,Japon,JP,401999059.0,201541236.0
2014-07,Italia,IT,Japon,JP,614600010.0,241900095.0
2014-08,Italia,IT,Japon,JP,351256784.0,170141893.0
2014-09,Italia,IT,Japon,JP,438880023.0,245256091.0
2014-10,Italia,IT,Japon,JP,463135391.0,250056367.0
2014-11,Italia,IT,Japon,JP,369186713.0,235828460.0
2014-12,Italia,IT,Japon,JP,436979109.0,195172932.0
2015-01,Italia,IT,Japon,JP,423272312.0,264189101.0
2015-02,Italia,IT,Japon,JP,451768355.0,213573671.0
2015-03,Italia,IT,Japon,JP,450787579.0,304711031.0
2015-04,Italia,IT,Japon,JP,435796094.0,308532777.0
2015-05,Italia,IT,Japon,JP,470973856.0,241351603.0
2015-06,Italia,IT,Japon,JP,460944490.0,252825295.0
2015-07,Italia,IT,Japon,JP,585159463.0,258821408.0
2015-08,Italia,IT,Japon,JP,344820409.0,202462215.0
2015-09,Italia,IT,Japon,JP,439964313.0,277420370.0
2015-10,Italia,IT,Japon,JP,473631642.0,282703426.0
2015-11,Italia,IT,Japon,JP,447474040.0,290836581.0
2015-12,Italia,IT,Japon,JP,522382018.0,224069209.0
2016-01,Italia,IT,Japon,JP,394346817.0,321902459.0
2016-02,Italia,IT,Japon,JP,512252548.0,332048143.0
2016-03,Italia,IT,Japon,JP,485684085.0,335441796.0
2016-04,Italia,IT,Japon,JP,426653550.0,605776868.0
2016-05,Italia,IT,Japon,JP,528601145.0,322740444.0
2016-06,Italia,IT,Japon,JP,538622724.0,285407688.0
2016-07,Italia,IT,Japon,JP,609623665.0,286754850.0
2016-08,Italia,IT,Japon,JP,432415860.0,259380437.0
2016-09,Italia,IT,Japon,JP,519035506.0,324929774.0
2016-10,Italia,IT,Japon,JP,508176201.0,308480387.0
2016-11,Italia,IT,Japon,JP,509566943.0,346531423.0
2016-12,Italia,IT,Japon,JP,557457776.0,288331481.0
2017-01,Italia,IT,Japon,JP,507812492.0,345451151.0
2017-02,Italia,IT,Japon,JP,521362328.0,291984846.0
2017-03,Italia,IT,Japon,JP,572523375.0,381889159.0
2017-04,Italia,IT,Japon,JP,456503292.0,313790766.0
2017-05,Italia,IT,Japon,JP,584695964.0,725972370.0
2017-06,Italia,IT,Japon,JP,561778324.0,326197791.0
2017-07,Italia,IT,Japon,JP,605297580.0,317771477.0
2017-08,Italia,IT,Japon,JP,443505802.0,267846734.0
2017-09,Italia,IT,Japon,JP,556196689.0,298669620.0
2017-10,Italia,IT,Japon,JP,569234595.0,313695128.0
2017-11,Italia,IT,Japon,JP,572150940.0,322424797.0
2017-12,Italia,IT,Japon,JP,602952517.0,276408288.0
2018-01,Italia,IT,Japon,JP,481966469.0,343194870.0
2018-02,Italia,IT,Japon,JP,476718321.0,274774505.0
2018-03,Italia,IT,Japon,JP,555170941.0,322112894.0
2018-04,Italia,IT,Japon,JP,487599113.0,360674521.0
2018-05,Italia,IT,Japon,JP,584960886.0,362887449.0
2018-06,Italia,IT,Japon,JP,548147377.0,306183024.0
2018-07,Italia,IT,Japon,JP,609262661.0,381459025.0
2018-08,Italia,IT,Japon,JP,482031215.0,237602704.0
2018-09,Italia,IT,Japon,JP,459668537.0,286602084.0
2018-10,Italia,IT,Japon,JP,644080846.0,321346280.0
2018-11,Italia,IT,Japon,JP,589078772.0,309566093.0
2018-12,Italia,IT,Japon,JP,545967597.0,257236082.0
2019-01,Italia,IT,Japon,JP,485058994.0,396300035.0
2019-02,Italia,IT,Japon,JP,572674931.0,346652086.0
2019-03,Italia,IT,Japon,JP,588013648.0,354738735.0
2019-04,Italia,IT,Japon,JP,612917600.0,403218750.0
2019-05,Italia,IT,Japon,JP,706139288.0,403405812.0
2019-06,Italia,IT,Japon,JP,693873743.0,343568941.0
2019-07,Italia,IT,Japon,JP,776007928.0,328514895.0
2019-08,Italia,IT,Japon,JP,528197673.0,288041129.0
2019-09,Italia,IT,Japon,JP,640463963.0,330184423.0
2019-10,Italia,IT,Japon,JP,747754125.0,339317971.0
2019-11,Italia,IT,Japon,JP,693462163.0,313057368.0
2019-12,Italia,IT,Japon,JP,666537019.0,266455399.0
2020-01,Italia,IT,Japon,JP,646292696.0,404458939.0
2020-02,Italia,IT,Japon,JP,655837414.0,294245187.0
2020-03,Italia,IT,Japon,JP,512577520.0,321149099.0
2020-04,Italia,IT,Japon,JP,376620301.0,296824543.0
2020-05,Italia,IT,Japon,JP,482004804.0,258200371.0
2020-06,Italia,IT,Japon,JP,757526896.0,238370783.0
2020-07,Italia,IT,Japon,JP,745740225.0,243926455.0
2020-08,Italia,IT,Japon,JP,494248347.0,174240461.0
2020-09,Italia,IT,Japon,JP,612791681.0,303272680.0
2020-10,Italia,IT,Japon,JP,631371886.0,313718109.0
2020-11,Italia,IT,Japon,JP,601259388.0,368803789.0
2020-12,Italia,IT,Japon,JP,601452978.0,426965866.0
2021-01,Italia,IT,Japon,JP,564475828.0,312804561.0
2021-02,Italia,IT,Japon,JP,599614647.0,340498160.0
2021-03,Italia,IT,Japon,JP,591443013.0,437225100.0
2021-04,Italia,IT,Japon,JP,663425251.0,426418757.0
2021-05,Italia,IT,Japon,JP,661631502.0,384143245.0
2021-06,Italia,IT,Japon,JP,597562207.0,387587920.0
2021-07,Italia,IT,Japon,JP,823078618.0,386942075.0
2021-08,Italia,IT,Japon,JP,476147731.0,305306728.0
2021-09,Italia,IT,Japon,JP,557881396.0,396539464.0
2021-10,Italia,IT,Japon,JP,691997755.0,354313670.0
2021-11,Italia,IT,Japon,JP,693907876.0,345328428.0
2021-12,Italia,IT,Japon,JP,628787357.0,377064551.0
2022-01,Italia,IT,Japon,JP,632051478.0,349703608.0
2022-02,Italia,IT,Japon,JP,674586242.0,456358032.0
2022-03,Italia,IT,Japon,JP,827445149.0,441776944.0
2022-04,Italia,IT,Japon,JP,549064896.0,402146183.0
2022-05,Italia,IT,Japon,JP,672643537.0,455554848.0
2022-06,Italia,IT,Japon,JP,672073366.0,505516543.0
2022-07,Italia,IT,Japon,JP,677942949.0,436229159.0
2022-08,Italia,IT,Japon,JP,510257200.0,393485755.0
2022-09,Italia,IT,Japon,JP,647548512.0,482251004.0
2022-10,Italia,IT,Japon,JP,613789401.0,447443270.0
2022-11,Italia,IT,Japon,JP,832995656.0,439917530.0
2022-12,Italia,IT,Japon,JP,766546654.0,444937558.0
2023-01,Italia,IT,Japon,JP,545676971.0,470868264.0
2023-02,Italia,IT,Japon,JP,622809948.0,429186086.0
2023-03,Italia,IT,Japon,JP,746812635.0,510434479.0
2023-04,Italia,IT,Japon,JP,586230650.0,480928675.0
2023-05,Italia,IT,Japon,JP,769134278.0,541829948.0
2023-06,Italia,IT,Japon,JP,718030326.0,394903778.0
2023-07,Italia,IT,Japon,JP,690767537.0,506597673.0
2023-08,Italia,IT,Japon,JP,593324656.0,372840715.0
2023-09,Italia,IT,Japon,JP,662994552.0,383931335.0
2023-10,Italia,IT,Japon,JP,769078653.0,562449516.0
2023-11,Italia,IT,Japon,JP,690868079.0,418990882.0
2023-12,Italia,IT,Japon,JP,638955388.0,365687043.0
2024-01,Italia,IT,Japon,JP,654095100.0,410720132.0
2024-02,Italia,IT,Japon,JP,741235823.0,438322597.0
2024-03,Italia,IT,Japon,JP,702811493.0,300591708.0
2024-04,Italia,IT,Japon,JP,721909720.0,472061622.0
2024-05,Italia,IT,Japon,JP,740191623.0,442102987.0
2024-06,Italia,IT,Japon,JP,665582877.0,295468322.0
2024-07,Italia,IT,Japon,JP,809808588.0,391794133.0
2024-08,Italia,IT,Japon,JP,551073913.0,276118865.0
2024-09,Italia,IT,Japon,JP,584870195.0,346319093.0
2024-10,Italia,IT,Japon,JP,739690496.0,372910740.0
2024-11,Italia,IT,Japon,JP,638186236.0,358734095.0
2024-12,Italia,IT,Japon,JP,678636945.0,310619276.0
2025-01,Italia,IT,Japon,JP,739885720.0,395789986.0
2025-02,Italia,IT,Japon,JP,699781135.0,340095494.0
2025-03,Italia,IT,Japon,JP,702761730.0,413650218.0
2025-04,Italia,IT,Japon,JP,694099301.0,413091689.0
2025-05,Italia,IT,Japon,JP,746547530.0,347362061.0
2025-06,Italia,IT,Japon,JP,716680185.0,316647487.0
2025-07,Italia,IT,Japon,JP,860073685.0,305860440.0
2025-08,Italia,IT,Japon,JP,461243028.0,230104617.0
2025-09,Italia,IT,Japon,JP,676714993.0,323254620.0
2025-10,Italia,IT,Japon,JP,793687155.0,318469330.0
2025-11,Italia,IT,Japon,JP,678983188.0,281049917.0
2002-01,Italia,IT,Corea del Sur,KR,141045290.0,200768339.0
2002-02,Italia,IT,Corea del Sur,KR,180557841.0,168042518.0
2002-03,Italia,IT,Corea del Sur,KR,202232822.0,174949512.0
2002-04,Italia,IT,Corea del Sur,KR,159847892.0,200677773.0
2002-05,Italia,IT,Corea del Sur,KR,200891516.0,210110221.0
2002-06,Italia,IT,Corea del Sur,KR,169616690.0,198534025.0
2002-07,Italia,IT,Corea del Sur,KR,217366914.0,250259492.0
2002-08,Italia,IT,Corea del Sur,KR,151369354.0,221163389.0
2002-09,Italia,IT,Corea del Sur,KR,180044746.0,165720856.0
2002-10,Italia,IT,Corea del Sur,KR,204737523.0,236449562.0
2002-11,Italia,IT,Corea del Sur,KR,183146982.0,194005111.0
2002-12,Italia,IT,Corea del Sur,KR,187060160.0,193615878.0
2003-01,Italia,IT,Corea del Sur,KR,152742303.0,202480900.0
2003-02,Italia,IT,Corea del Sur,KR,197441385.0,189738311.0
2003-03,Italia,IT,Corea del Sur,KR,161466063.0,372721564.0
2003-04,Italia,IT,Corea del Sur,KR,155691627.0,200433099.0
2003-05,Italia,IT,Corea del Sur,KR,142054134.0,242270626.0
2003-06,Italia,IT,Corea del Sur,KR,155290650.0,205251678.0
2003-07,Italia,IT,Corea del Sur,KR,185586398.0,223741805.0
2003-08,Italia,IT,Corea del Sur,KR,151882857.0,100453846.0
2003-09,Italia,IT,Corea del Sur,KR,161818850.0,204759368.0
2003-10,Italia,IT,Corea del Sur,KR,238696952.0,180356545.0
2003-11,Italia,IT,Corea del Sur,KR,175277994.0,240255793.0
2003-12,Italia,IT,Corea del Sur,KR,155881890.0,211212104.0
2004-01,Italia,IT,Corea del Sur,KR,122098040.0,207603549.0
2004-02,Italia,IT,Corea del Sur,KR,138528216.0,188930580.0
2004-03,Italia,IT,Corea del Sur,KR,188866534.0,229839800.0
2004-04,Italia,IT,Corea del Sur,KR,135646631.0,312082496.0
2004-05,Italia,IT,Corea del Sur,KR,137590305.0,320740825.0
2004-06,Italia,IT,Corea del Sur,KR,157975122.0,319752755.0
2004-07,Italia,IT,Corea del Sur,KR,182345810.0,254767976.0
2004-08,Italia,IT,Corea del Sur,KR,140738980.0,197329890.0
2004-09,Italia,IT,Corea del Sur,KR,137767107.0,248076441.0
2004-10,Italia,IT,Corea del Sur,KR,149282301.0,288719379.0
2004-11,Italia,IT,Corea del Sur,KR,190923001.0,346394294.0
2004-12,Italia,IT,Corea del Sur,KR,174623627.0,275102824.0
2005-01,Italia,IT,Corea del Sur,KR,122766258.0,227148505.0
2005-02,Italia,IT,Corea del Sur,KR,139785034.0,269915396.0
2005-03,Italia,IT,Corea del Sur,KR,182336539.0,394065344.0
2005-04,Italia,IT,Corea del Sur,KR,156534025.0,251806178.0
2005-05,Italia,IT,Corea del Sur,KR,168481022.0,433658222.0
2005-06,Italia,IT,Corea del Sur,KR,169066542.0,466408671.0
2005-07,Italia,IT,Corea del Sur,KR,205572143.0,313429712.0
2005-08,Italia,IT,Corea del Sur,KR,156441134.0,178962978.0
2005-09,Italia,IT,Corea del Sur,KR,197056467.0,235424704.0
2005-10,Italia,IT,Corea del Sur,KR,180361489.0,315167700.0
2005-11,Italia,IT,Corea del Sur,KR,170565738.0,486507165.0
2005-12,Italia,IT,Corea del Sur,KR,197985316.0,368092463.0
2006-01,Italia,IT,Corea del Sur,KR,157866242.0,296648619.0
2006-02,Italia,IT,Corea del Sur,KR,197224160.0,276033047.0
2006-03,Italia,IT,Corea del Sur,KR,212363916.0,293680170.0
2006-04,Italia,IT,Corea del Sur,KR,149010393.0,246815605.0
2006-05,Italia,IT,Corea del Sur,KR,193416117.0,473172651.0
2006-06,Italia,IT,Corea del Sur,KR,183485693.0,394563042.0
2006-07,Italia,IT,Corea del Sur,KR,218853109.0,252652085.0
2006-08,Italia,IT,Corea del Sur,KR,158353677.0,184160290.0
2006-09,Italia,IT,Corea del Sur,KR,168465160.0,281117975.0
2006-10,Italia,IT,Corea del Sur,KR,194968565.0,326914538.0
2006-11,Italia,IT,Corea del Sur,KR,165369469.0,340407821.0
2006-12,Italia,IT,Corea del Sur,KR,205656003.0,349243467.0
2007-01,Italia,IT,Corea del Sur,KR,181987261.0,294468222.0
2007-02,Italia,IT,Corea del Sur,KR,206394941.0,313361404.0
2007-03,Italia,IT,Corea del Sur,KR,213476560.0,323910970.0
2007-04,Italia,IT,Corea del Sur,KR,168093702.0,238989985.0
2007-05,Italia,IT,Corea del Sur,KR,198679871.0,322298821.0
2007-06,Italia,IT,Corea del Sur,KR,222028191.0,267823312.0
2007-07,Italia,IT,Corea del Sur,KR,248865500.0,293962477.0
2007-08,Italia,IT,Corea del Sur,KR,205684760.0,161695220.0
2007-09,Italia,IT,Corea del Sur,KR,172726503.0,217499904.0
2007-10,Italia,IT,Corea del Sur,KR,233416190.0,248947415.0
2007-11,Italia,IT,Corea del Sur,KR,266796765.0,262172361.0
2007-12,Italia,IT,Corea del Sur,KR,209270135.0,248152834.0
2008-01,Italia,IT,Corea del Sur,KR,228111483.0,294968137.0
2008-02,Italia,IT,Corea del Sur,KR,228408176.0,232821391.0
2008-03,Italia,IT,Corea del Sur,KR,230044797.0,308313617.0
2008-04,Italia,IT,Corea del Sur,KR,217790736.0,299674915.0
2008-05,Italia,IT,Corea del Sur,KR,211238182.0,219758809.0
2008-06,Italia,IT,Corea del Sur,KR,213552218.0,250673466.0
2008-07,Italia,IT,Corea del Sur,KR,247705361.0,420229490.0
2008-08,Italia,IT,Corea del Sur,KR,181366591.0,126337224.0
2008-09,Italia,IT,Corea del Sur,KR,184915190.0,213042305.0
2008-10,Italia,IT,Corea del Sur,KR,230465302.0,234134835.0
2008-11,Italia,IT,Corea del Sur,KR,186262510.0,294839006.0
2008-12,Italia,IT,Corea del Sur,KR,233550433.0,144905356.0
2009-01,Italia,IT,Corea del Sur,KR,146803626.0,194039341.0
2009-02,Italia,IT,Corea del Sur,KR,170209817.0,154975885.0
2009-03,Italia,IT,Corea del Sur,KR,177335685.0,177826187.0
2009-04,Italia,IT,Corea del Sur,KR,175117057.0,155885191.0
2009-05,Italia,IT,Corea del Sur,KR,234667352.0,192834625.0
2009-06,Italia,IT,Corea del Sur,KR,170685894.0,136011911.0
2009-07,Italia,IT,Corea del Sur,KR,264523233.0,163274819.0
2009-08,Italia,IT,Corea del Sur,KR,133939710.0,123836563.0
2009-09,Italia,IT,Corea del Sur,KR,142195693.0,261970475.0
2009-10,Italia,IT,Corea del Sur,KR,184109195.0,180351696.0
2009-11,Italia,IT,Corea del Sur,KR,172832847.0,228830177.0
2009-12,Italia,IT,Corea del Sur,KR,201011107.0,189428098.0
2010-01,Italia,IT,Corea del Sur,KR,154688556.0,181852735.0
2010-02,Italia,IT,Corea del Sur,KR,213277655.0,201848461.0
2010-03,Italia,IT,Corea del Sur,KR,227541422.0,266942931.0
2010-04,Italia,IT,Corea del Sur,KR,218601326.0,176876489.0
2010-05,Italia,IT,Corea del Sur,KR,198374062.0,249877729.0
2010-06,Italia,IT,Corea del Sur,KR,229229703.0,253181288.0
2010-07,Italia,IT,Corea del Sur,KR,255532056.0,185013520.0
2010-08,Italia,IT,Corea del Sur,KR,183405450.0,275481679.0
2010-09,Italia,IT,Corea del Sur,KR,195248128.0,325130641.0
2010-10,Italia,IT,Corea del Sur,KR,191444395.0,263081856.0
2010-11,Italia,IT,Corea del Sur,KR,217987941.0,381105868.0
2010-12,Italia,IT,Corea del Sur,KR,228003421.0,225820967.0
2011-01,Italia,IT,Corea del Sur,KR,226037071.0,261510588.0
2011-02,Italia,IT,Corea del Sur,KR,202971683.0,224109073.0
2011-03,Italia,IT,Corea del Sur,KR,225738457.0,460138133.0
2011-04,Italia,IT,Corea del Sur,KR,207212538.0,397254301.0
2011-05,Italia,IT,Corea del Sur,KR,231120590.0,343637568.0
2011-06,Italia,IT,Corea del Sur,KR,227330049.0,277440422.0
2011-07,Italia,IT,Corea del Sur,KR,280106956.0,308561488.0
2011-08,Italia,IT,Corea del Sur,KR,204563285.0,167904179.0
2011-09,Italia,IT,Corea del Sur,KR,268788583.0,245472685.0
2011-10,Italia,IT,Corea del Sur,KR,224315580.0,196505758.0
2011-11,Italia,IT,Corea del Sur,KR,303195322.0,204193760.0
2011-12,Italia,IT,Corea del Sur,KR,324691472.0,168567315.0
2012-01,Italia,IT,Corea del Sur,KR,242404288.0,320767234.0
2012-02,Italia,IT,Corea del Sur,KR,252027092.0,207459886.0
2012-03,Italia,IT,Corea del Sur,KR,306231433.0,304853183.0
2012-04,Italia,IT,Corea del Sur,KR,221504698.0,191953553.0
2012-05,Italia,IT,Corea del Sur,KR,321365276.0,329133678.0
2012-06,Italia,IT,Corea del Sur,KR,294505816.0,209709339.0
2012-07,Italia,IT,Corea del Sur,KR,339437278.0,257180729.0
2012-08,Italia,IT,Corea del Sur,KR,308197280.0,176044894.0
2012-09,Italia,IT,Corea del Sur,KR,250140394.0,182861698.0
2012-10,Italia,IT,Corea del Sur,KR,314044633.0,217435796.0
2012-11,Italia,IT,Corea del Sur,KR,320355718.0,238430457.0
2012-12,Italia,IT,Corea del Sur,KR,292781898.0,188684870.0
2013-01,Italia,IT,Corea del Sur,KR,262937845.0,245835605.0
2013-02,Italia,IT,Corea del Sur,KR,243568296.0,144293868.0
2013-03,Italia,IT,Corea del Sur,KR,316052831.0,188423925.0
2013-04,Italia,IT,Corea del Sur,KR,308579648.0,228238901.0
2013-05,Italia,IT,Corea del Sur,KR,304681373.0,271062794.0
2013-06,Italia,IT,Corea del Sur,KR,317359691.0,167717790.0
2013-07,Italia,IT,Corea del Sur,KR,384298676.0,187263854.0
2013-08,Italia,IT,Corea del Sur,KR,304213572.0,168569176.0
2013-09,Italia,IT,Corea del Sur,KR,296249407.0,192216372.0
2013-10,Italia,IT,Corea del Sur,KR,350719340.0,238831134.0
2013-11,Italia,IT,Corea del Sur,KR,351267133.0,175055607.0
2013-12,Italia,IT,Corea del Sur,KR,342791028.0,151265548.0
2014-01,Italia,IT,Corea del Sur,KR,360868502.0,201381305.0
2014-02,Italia,IT,Corea del Sur,KR,305227072.0,173254853.0
2014-03,Italia,IT,Corea del Sur,KR,380013722.0,191488181.0
2014-04,Italia,IT,Corea del Sur,KR,312304097.0,191864430.0
2014-05,Italia,IT,Corea del Sur,KR,405137630.0,198421921.0
2014-06,Italia,IT,Corea del Sur,KR,330220919.0,183073700.0
2014-07,Italia,IT,Corea del Sur,KR,415101239.0,212635518.0
2014-08,Italia,IT,Corea del Sur,KR,267927512.0,134172063.0
2014-09,Italia,IT,Corea del Sur,KR,329031629.0,242984758.0
2014-10,Italia,IT,Corea del Sur,KR,340655631.0,223748498.0
2014-11,Italia,IT,Corea del Sur,KR,309475415.0,224768793.0
2014-12,Italia,IT,Corea del Sur,KR,401081321.0,165003842.0
2015-01,Italia,IT,Corea del Sur,KR,318658494.0,208454843.0
2015-02,Italia,IT,Corea del Sur,KR,318002826.0,243647137.0
2015-03,Italia,IT,Corea del Sur,KR,421952548.0,203804448.0
2015-04,Italia,IT,Corea del Sur,KR,407423949.0,387851130.0
2015-05,Italia,IT,Corea del Sur,KR,366252898.0,231614426.0
2015-06,Italia,IT,Corea del Sur,KR,357139946.0,304800074.0
2015-07,Italia,IT,Corea del Sur,KR,461327885.0,276866407.0
2015-08,Italia,IT,Corea del Sur,KR,256867877.0,180918399.0
2015-09,Italia,IT,Corea del Sur,KR,448628371.0,315070881.0
2015-10,Italia,IT,Corea del Sur,KR,383129931.0,368037229.0
2015-11,Italia,IT,Corea del Sur,KR,357723980.0,239785516.0
2015-12,Italia,IT,Corea del Sur,KR,402212345.0,237149038.0
2016-01,Italia,IT,Corea del Sur,KR,278112211.0,284126039.0
2016-02,Italia,IT,Corea del Sur,KR,316809242.0,251306640.0
2016-03,Italia,IT,Corea del Sur,KR,345834456.0,244379894.0
2016-04,Italia,IT,Corea del Sur,KR,299308843.0,257917477.0
2016-05,Italia,IT,Corea del Sur,KR,330380735.0,288197143.0
2016-06,Italia,IT,Corea del Sur,KR,336190648.0,239942476.0
2016-07,Italia,IT,Corea del Sur,KR,392229778.0,226623304.0
2016-08,Italia,IT,Corea del Sur,KR,282544122.0,190098220.0
2016-09,Italia,IT,Corea del Sur,KR,306420316.0,221674007.0
2016-10,Italia,IT,Corea del Sur,KR,345521697.0,272430004.0
2016-11,Italia,IT,Corea del Sur,KR,363914798.0,247615067.0
2016-12,Italia,IT,Corea del Sur,KR,391131310.0,242439795.0
2017-01,Italia,IT,Corea del Sur,KR,309775513.0,304033133.0
2017-02,Italia,IT,Corea del Sur,KR,334013707.0,246094818.0
2017-03,Italia,IT,Corea del Sur,KR,413448779.0,265857841.0
2017-04,Italia,IT,Corea del Sur,KR,300941361.0,294656456.0
2017-05,Italia,IT,Corea del Sur,KR,379784149.0,314718785.0
2017-06,Italia,IT,Corea del Sur,KR,378247910.0,275478155.0
2017-07,Italia,IT,Corea del Sur,KR,412027778.0,295859775.0
2017-08,Italia,IT,Corea del Sur,KR,319575289.0,218551526.0
2017-09,Italia,IT,Corea del Sur,KR,333931040.0,317392787.0
2017-10,Italia,IT,Corea del Sur,KR,366057816.0,298063926.0
2017-11,Italia,IT,Corea del Sur,KR,367808700.0,309821079.0
2017-12,Italia,IT,Corea del Sur,KR,393084261.0,247244226.0
2018-01,Italia,IT,Corea del Sur,KR,307969297.0,297785739.0
2018-02,Italia,IT,Corea del Sur,KR,343888427.0,293327428.0
2018-03,Italia,IT,Corea del Sur,KR,437756935.0,395399895.0
2018-04,Italia,IT,Corea del Sur,KR,366209125.0,318361160.0
2018-05,Italia,IT,Corea del Sur,KR,374930265.0,379428981.0
