fecha,pais,pais_code,socio,socio_code,exportaciones,importaciones,moneda_original,exportaciones_orig,importaciones_orig
2020-08,Reino Unido,GB,Portugal,PT,235000000.0,235000000.0,GBP,235000000.0,235000000.0
2020-09,Reino Unido,GB,Portugal,PT,258500000.00000003,258500000.00000003,GBP,258500000.00000003,258500000.00000003
2020-10,Reino Unido,GB,Portugal,PT,258500000.00000003,258500000.00000003,GBP,258500000.00000003,258500000.00000003
2020-11,Reino Unido,GB,Portugal,PT,258500000.00000003,258500000.00000003,GBP,258500000.00000003,258500000.00000003
2020-12,Reino Unido,GB,Portugal,PT,235000000.0,235000000.0,GBP,235000000.0,235000000.0
2021-01,Reino Unido,GB,Portugal,PT,240000000.0,240000000.0,GBP,240000000.0,240000000.0
2021-02,Reino Unido,GB,Portugal,PT,240000000.0,240000000.0,GBP,240000000.0,240000000.0
2021-03,Reino Unido,GB,Portugal,PT,264000000.00000003,264000000.00000003,GBP,264000000.00000003,264000000.00000003
2021-04,Reino Unido,GB,Portugal,PT,264000000.00000003,264000000.00000003,GBP,264000000.00000003,264000000.00000003
2021-05,Reino Unido,GB,Portugal,PT,240000000.0,240000000.0,GBP,240000000.0,240000000.0
2021-06,Reino Unido,GB,Portugal,PT,240000000.0,240000000.0,GBP,240000000.0,240000000.0
2021-07,Reino Unido,GB,Portugal,PT,240000000.0,240000000.0,GBP,240000000.0,240000000.0
2021-08,Reino Unido,GB,Portugal,PT,240000000.0,240000000.0,GBP,240000000.0,240000000.0
2021-09,Reino Unido,GB,Portugal,PT,264000000.00000003,264000000.00000003,GBP,264000000.00000003,264000000.00000003
2021-10,Reino Unido,GB,Portugal,PT,264000000.00000003,264000000.00000003,GBP,264000000.00000003,264000000.00000003
2021-11,Reino Unido,GB,Portugal,PT,264000000.00000003,264000000.00000003,GBP,264000000.00000003,264000000.00000003
2021-12,Reino Unido,GB,Portugal,PT,240000000.0,240000000.0,GBP,240000000.0,240000000.0
2022-01,Reino Unido,GB,Portugal,PT,245000000.0,245000000.0,GBP,245000000.0,245000000.0
2022-02,Reino Unido,GB,Portugal,PT,245000000.0,245000000.0,GBP,245000000.0,245000000.0
2022-03,Reino Unido,GB,Portugal,PT,269500000.0,269500000.0,GBP,269500000.0,269500000.0
2022-04,Reino Unido,GB,Portugal,PT,269500000.0,269500000.0,GBP,269500000.0,269500000.0
2022-05,Reino Unido,GB,Portugal,PT,245000000.0,245000000.0,GBP,245000000.0,245000000.0
2022-06,Reino Unido,GB,Portugal,PT,245000000.0,245000000.0,GBP,245000000.0,245000000.0
2022-07,Reino Unido,GB,Portugal,PT,245000000.0,245000000.0,GBP,245000000.0,245000000.0
2022-08,Reino Unido,GB,Portugal,PT,245000000.0,245000000.0,GBP,245000000.0,245000000.0
2022-09,Reino Unido,GB,Portugal,PT,269500000.0,269500000.0,GBP,269500000.0,269500000.0
2022-10,Reino Unido,GB,Portugal,PT,269500000.0,269500000.0,GBP,269500000.0,269500000.0
2022-11,Reino Unido,GB,Portugal,PT,269500000.0,269500000.0,GBP,269500000.0,269500000.0
2022-12,Reino Unido,GB,Portugal,PT,245000000.0,245000000.0,GBP,245000000.0,245000000.0
2023-01,Reino Unido,GB,Portugal,PT,250000000.0,250000000.0,GBP,250000000.0,250000000.0
2023-02,Reino Unido,GB,Portugal,PT,250000000.0,250000000.0,GBP,250000000.0,250000000.0
2023-03,Reino Unido,GB,Portugal,PT,275000000.0,275000000.0,GBP,275000000.0,275000000.0
2023-04,Reino Unido,GB,Portugal,PT,275000000.0,275000000.0,GBP,275000000.0,275000000.0
2023-05,Reino Unido,GB,Portugal,PT,250000000.0,250000000.0,GBP,250000000.0,250000000.0
2023-06,Reino Unido,GB,Portugal,PT,250000000.0,250000000.0,GBP,250000000.0,250000000.0
2023-07,Reino Unido,GB,Portugal,PT,250000000.0,250000000.0,GBP,250000000.0,250000000.0
2023-08,Reino Unido,GB,Portugal,PT,250000000.0,250000000.0,GBP,250000000.0,250000000.0
2023-09,Reino Unido,GB,Portugal,PT,275000000.0,275000000.0,GBP,275000000.0,275000000.0
2023-10,Reino Unido,GB,Portugal,PT,275000000.0,275000000.0,GBP,275000000.0,275000000.0
2023-11,Reino Unido,GB,Portugal,PT,275000000.0,275000000.0,GBP,275000000.0,275000000.0
2023-12,Reino Unido,GB,Portugal,PT,250000000.0,250000000.0,GBP,250000000.0,250000000.0
2024-01,Reino Unido,GB,Portugal,PT,255000000.0,255000000.0,GBP,255000000.0,255000000.0
2024-02,Reino Unido,GB,Portugal,PT,255000000.0,255000000.0,GBP,255000000.0,255000000.0
2024-03,Reino Unido,GB,Portugal,PT,280500000.0,280500000.0,GBP,280500000.0,280500000.0
2024-04,Reino Unido,GB,Portugal,PT,280500000.0,280500000.0,GBP,280500000.0,280500000.0
2024-05,Reino Unido,GB,Portugal,PT,255000000.0,255000000.0,GBP,255000000.0,255000000.0
2024-06,Reino Unido,GB,Portugal,PT,255000000.0,255000000.0,GBP,255000000.0,255000000.0
2024-07,Reino Unido,GB,Portugal,PT,255000000.0,255000000.0,GBP,255000000.0,255000000.0
2024-08,Reino Unido,GB,Portugal,PT,255000000.0,255000000.0,GBP,255000000.0,255000000.0
2024-09,Reino Unido,GB,Portugal,PT,280500000.0,280500000.0,GBP,280500000.0,280500000.0
2024-10,Reino Unido,GB,Portugal,PT,280500000.0,280500000.0,GBP,280500000.0,280500000.0
2024-11,Reino Unido,GB,Portugal,PT,280500000.0,280500000.0,GBP,280500000.0,280500000.0
2024-12,Reino Unido,GB,Portugal,PT,255000000.0,255000000.0,GBP,255000000.0,255000000.0
2025-01,Reino Unido,GB,Portugal,PT,260000000.0,260000000.0,GBP,260000000.0,260000000.0
2025-02,Reino Unido,GB,Portugal,PT,260000000.0,260000000.0,GBP,260000000.0,260000000.0
2025-03,Reino Unido,GB,Portugal,PT,286000000.0,286000000.0,GBP,286000000.0,286000000.0
2025-04,Reino Unido,GB,Portugal,PT,286000000.0,286000000.0,GBP,286000000.0,286000000.0
2025-05,Reino Unido,GB,Portugal,PT,260000000.0,260000000.0,GBP,260000000.0,260000000.0
2025-06,Reino Unido,GB,Portugal,PT,260000000.0,260000000.0,GBP,260000000.0,260000000.0
2025-07,Reino Unido,GB,Portugal,PT,260000000.0,260000000.0,GBP,260000000.0,260000000.0
2025-08,Reino Unido,GB,Portugal,PT,260000000.0,260000000.0,GBP,260000000.0,260000000.0
2025-09,Reino Unido,GB,Portugal,PT,286000000.0,286000000.0,GBP,286000000.0,286000000.0
2025-10,Reino Unido,GB,Portugal,PT,286000000.0,286000000.0,GBP,286000000.0,286000000.0
2025-11,Reino Unido,GB,Portugal,PT,286000000.0,286000000.0,GBP,286000000.0,286000000.0
2025-12,Reino Unido,GB,Portugal,PT,260000000.0,260000000.0,GBP,260000000.0,260000000.0
2026-01,Reino Unido,GB,Portugal,PT,265000000.0,265000000.0,GBP,265000000.0,265000000.0
2026-02,Reino Unido,GB,Portugal,PT,265000000.0,265000000.0,GBP,265000000.0,265000000.0
2013-01,Reino Unido,GB,Rusia,RU,133333333.33333333,333333333.3333334,GBP,133333333.33333333,333333333.3333334
2013-02,Reino Unido,GB,Rusia,RU,133333333.33333333,333333333.3333334,GBP,133333333.33333333,333333333.3333334
2013-03,Reino Unido,GB,Rusia,RU,146666666.6666667,366666666.66666675,GBP,146666666.6666667,366666666.66666675
2013-04,Reino Unido,GB,Rusia,RU,146666666.6666667,366666666.66666675,GBP,146666666.6666667,366666666.66666675
2013-05,Reino Unido,GB,Rusia,RU,133333333.33333333,333333333.3333334,GBP,133333333.33333333,333333333.3333334
2013-06,Reino Unido,GB,Rusia,RU,133333333.33333333,333333333.3333334,GBP,133333333.33333333,333333333.3333334
2013-07,Reino Unido,GB,Rusia,RU,133333333.33333333,333333333.3333334,GBP,133333333.33333333,333333333.3333334
2013-08,Reino Unido,GB,Rusia,RU,133333333.33333333,333333333.3333334,GBP,133333333.33333333,333333333.3333334
2013-09,Reino Unido,GB,Rusia,RU,146666666.6666667,366666666.66666675,GBP,146666666.6666667,366666666.66666675
2013-10,Reino Unido,GB,Rusia,RU,146666666.6666667,366666666.66666675,GBP,146666666.6666667,366666666.66666675
2013-11,Reino Unido,GB,Rusia,RU,146666666.6666667,366666666.66666675,GBP,146666666.6666667,366666666.66666675
2013-12,Reino Unido,GB,Rusia,RU,133333333.33333333,333333333.3333334,GBP,133333333.33333333,333333333.3333334
2014-01,Reino Unido,GB,Rusia,RU,136666666.66666666,341666666.6666667,GBP,136666666.66666666,341666666.6666667
2014-02,Reino Unido,GB,Rusia,RU,136666666.66666666,341666666.6666667,GBP,136666666.66666666,341666666.6666667
2014-03,Reino Unido,GB,Rusia,RU,150333333.33333334,375833333.3333334,GBP,150333333.33333334,375833333.3333334
2014-04,Reino Unido,GB,Rusia,RU,150333333.33333334,375833333.3333334,GBP,150333333.33333334,375833333.3333334
2014-05,Reino Unido,GB,Rusia,RU,136666666.66666666,341666666.6666667,GBP,136666666.66666666,341666666.6666667
2014-06,Reino Unido,GB,Rusia,RU,136666666.66666666,341666666.6666667,GBP,136666666.66666666,341666666.6666667
2014-07,Reino Unido,GB,Rusia,RU,136666666.66666666,341666666.6666667,GBP,136666666.66666666,341666666.6666667
2014-08,Reino Unido,GB,Rusia,RU,136666666.66666666,341666666.6666667,GBP,136666666.66666666,341666666.6666667
2014-09,Reino Unido,GB,Rusia,RU,150333333.33333334,375833333.3333334,GBP,150333333.33333334,375833333.3333334
2014-10,Reino Unido,GB,Rusia,RU,150333333.33333334,375833333.3333334,GBP,150333333.33333334,375833333.3333334
2014-11,Reino Unido,GB,Rusia,RU,150333333.33333334,375833333.3333334,GBP,150333333.33333334,375833333.3333334
2014-12,Reino Unido,GB,Rusia,RU,136666666.66666666,341666666.6666667,GBP,136666666.66666666,341666666.6666667
2015-01,Reino Unido,GB,Rusia,RU,140000000.0,350000000.0,GBP,140000000.0,350000000.0
2015-02,Reino Unido,GB,Rusia,RU,140000000.0,350000000.0,GBP,140000000.0,350000000.0
2015-03,Reino Unido,GB,Rusia,RU,154000000.0,385000000.00000006,GBP,154000000.0,385000000.00000006
2015-04,Reino Unido,GB,Rusia,RU,154000000.0,385000000.00000006,GBP,154000000.0,385000000.00000006
2015-05,Reino Unido,GB,Rusia,RU,140000000.0,350000000.0,GBP,140000000.0,350000000.0
2015-06,Reino Unido,GB,Rusia,RU,140000000.0,350000000.0,GBP,140000000.0,350000000.0
2015-07,Reino Unido,GB,Rusia,RU,140000000.0,350000000.0,GBP,140000000.0,350000000.0
2015-08,Reino Unido,GB,Rusia,RU,140000000.0,350000000.0,GBP,140000000.0,350000000.0
2015-09,Reino Unido,GB,Rusia,RU,154000000.0,385000000.00000006,GBP,154000000.0,385000000.00000006
2015-10,Reino Unido,GB,Rusia,RU,154000000.0,385000000.00000006,GBP,154000000.0,385000000.00000006
2015-11,Reino Unido,GB,Rusia,RU,154000000.0,385000000.00000006,GBP,154000000.0,385000000.00000006
2015-12,Reino Unido,GB,Rusia,RU,140000000.0,350000000.0,GBP,140000000.0,350000000.0
2016-01,Reino Unido,GB,Rusia,RU,143333333.3333333,358333333.3333334,GBP,143333333.3333333,358333333.3333334
2016-02,Reino Unido,GB,Rusia,RU,143333333.3333333,358333333.3333334,GBP,143333333.3333333,358333333.3333334
2016-03,Reino Unido,GB,Rusia,RU,157666666.66666666,394166666.66666675,GBP,157666666.66666666,394166666.66666675
2016-04,Reino Unido,GB,Rusia,RU,157666666.66666666,394166666.66666675,GBP,157666666.66666666,394166666.66666675
2016-05,Reino Unido,GB,Rusia,RU,143333333.3333333,358333333.3333334,GBP,143333333.3333333,358333333.3333334
2016-06,Reino Unido,GB,Rusia,RU,143333333.3333333,358333333.3333334,GBP,143333333.3333333,358333333.3333334
2016-07,Reino Unido,GB,Rusia,RU,143333333.3333333,358333333.3333334,GBP,143333333.3333333,358333333.3333334
2016-08,Reino Unido,GB,Rusia,RU,143333333.3333333,358333333.3333334,GBP,143333333.3333333,358333333.3333334
2016-09,Reino Unido,GB,Rusia,RU,157666666.66666666,394166666.66666675,GBP,157666666.66666666,394166666.66666675
2016-10,Reino Unido,GB,Rusia,RU,157666666.66666666,394166666.66666675,GBP,157666666.66666666,394166666.66666675
2016-11,Reino Unido,GB,Rusia,RU,157666666.66666666,394166666.66666675,GBP,157666666.66666666,394166666.66666675
2016-12,Reino Unido,GB,Rusia,RU,143333333.3333333,358333333.3333334,GBP,143333333.3333333,358333333.3333334
2017-01,Reino Unido,GB,Rusia,RU,146666666.66666666,366666666.6666667,GBP,146666666.66666666,366666666.6666667
2017-02,Reino Unido,GB,Rusia,RU,146666666.66666666,366666666.6666667,GBP,146666666.66666666,366666666.6666667
2017-03,Reino Unido,GB,Rusia,RU,161333333.33333334,403333333.3333334,GBP,161333333.33333334,403333333.3333334
2017-04,Reino Unido,GB,Rusia,RU,161333333.33333334,403333333.3333334,GBP,161333333.33333334,403333333.3333334
2017-05,Reino Unido,GB,Rusia,RU,146666666.66666666,366666666.6666667,GBP,146666666.66666666,366666666.6666667
2017-06,Reino Unido,GB,Rusia,RU,146666666.66666666,366666666.6666667,GBP,146666666.66666666,366666666.6666667
2017-07,Reino Unido,GB,Rusia,RU,146666666.66666666,366666666.6666667,GBP,146666666.66666666,366666666.6666667
2017-08,Reino Unido,GB,Rusia,RU,146666666.66666666,366666666.6666667,GBP,146666666.66666666,366666666.6666667
2017-09,Reino Unido,GB,Rusia,RU,161333333.33333334,403333333.3333334,GBP,161333333.33333334,403333333.3333334
2017-10,Reino Unido,GB,Rusia,RU,161333333.33333334,403333333.3333334,GBP,161333333.33333334,403333333.3333334
2017-11,Reino Unido,GB,Rusia,RU,161333333.33333334,403333333.3333334,GBP,161333333.33333334,403333333.3333334
2017-12,Reino Unido,GB,Rusia,RU,146666666.66666666,366666666.6666667,GBP,146666666.66666666,366666666.6666667
2018-01,Reino Unido,GB,Rusia,RU,150000000.0,375000000.0,GBP,150000000.0,375000000.0
2018-02,Reino Unido,GB,Rusia,RU,150000000.0,375000000.0,GBP,150000000.0,375000000.0
2018-03,Reino Unido,GB,Rusia,RU,165000000.0,412500000.00000006,GBP,165000000.0,412500000.00000006
2018-04,Reino Unido,GB,Rusia,RU,165000000.0,412500000.00000006,GBP,165000000.0,412500000.00000006
2018-05,Reino Unido,GB,Rusia,RU,150000000.0,375000000.0,GBP,150000000.0,375000000.0
2018-06,Reino Unido,GB,Rusia,RU,150000000.0,375000000.0,GBP,150000000.0,375000000.0
2018-07,Reino Unido,GB,Rusia,RU,150000000.0,375000000.0,GBP,150000000.0,375000000.0
2018-08,Reino Unido,GB,Rusia,RU,150000000.0,375000000.0,GBP,150000000.0,375000000.0
2018-09,Reino Unido,GB,Rusia,RU,165000000.0,412500000.00000006,GBP,165000000.0,412500000.00000006
2018-10,Reino Unido,GB,Rusia,RU,165000000.0,412500000.00000006,GBP,165000000.0,412500000.00000006
2018-11,Reino Unido,GB,Rusia,RU,165000000.0,412500000.00000006,GBP,165000000.0,412500000.00000006
2018-12,Reino Unido,GB,Rusia,RU,150000000.0,375000000.0,GBP,150000000.0,375000000.0
2019-01,Reino Unido,GB,Rusia,RU,153333333.33333334,383333333.3333334,GBP,153333333.33333334,383333333.3333334
2019-02,Reino Unido,GB,Rusia,RU,153333333.33333334,383333333.3333334,GBP,153333333.33333334,383333333.3333334
2019-03,Reino Unido,GB,Rusia,RU,168666666.6666667,421666666.66666675,GBP,168666666.6666667,421666666.66666675
2019-04,Reino Unido,GB,Rusia,RU,168666666.6666667,421666666.66666675,GBP,168666666.6666667,421666666.66666675
2019-05,Reino Unido,GB,Rusia,RU,153333333.33333334,383333333.3333334,GBP,153333333.33333334,383333333.3333334
2019-06,Reino Unido,GB,Rusia,RU,153333333.33333334,383333333.3333334,GBP,153333333.33333334,383333333.3333334
2019-07,Reino Unido,GB,Rusia,RU,153333333.33333334,383333333.3333334,GBP,153333333.33333334,383333333.3333334
2019-08,Reino Unido,GB,Rusia,RU,153333333.33333334,383333333.3333334,GBP,153333333.33333334,383333333.3333334
2019-09,Reino Unido,GB,Rusia,RU,168666666.6666667,421666666.66666675,GBP,168666666.6666667,421666666.66666675
2019-10,Reino Unido,GB,Rusia,RU,168666666.6666667,421666666.66666675,GBP,168666666.6666667,421666666.66666675
2019-11,Reino Unido,GB,Rusia,RU,168666666.6666667,421666666.66666675,GBP,168666666.6666667,421666666.66666675
2019-12,Reino Unido,GB,Rusia,RU,153333333.33333334,383333333.3333334,GBP,153333333.33333334,383333333.3333334
2020-01,Reino Unido,GB,Rusia,RU,156666666.66666666,391666666.6666667,GBP,156666666.66666666,391666666.6666667
2020-02,Reino Unido,GB,Rusia,RU,156666666.66666666,391666666.6666667,GBP,156666666.66666666,391666666.6666667
2020-03,Reino Unido,GB,Rusia,RU,172333333.33333334,430833333.3333334,GBP,172333333.33333334,430833333.3333334
2020-04,Reino Unido,GB,Rusia,RU,172333333.33333334,430833333.3333334,GBP,172333333.33333334,430833333.3333334
2020-05,Reino Unido,GB,Rusia,RU,156666666.66666666,391666666.6666667,GBP,156666666.66666666,391666666.6666667
2020-06,Reino Unido,GB,Rusia,RU,156666666.66666666,391666666.6666667,GBP,156666666.66666666,391666666.6666667
2020-07,Reino Unido,GB,Rusia,RU,156666666.66666666,391666666.6666667,GBP,156666666.66666666,391666666.6666667
2020-08,Reino Unido,GB,Rusia,RU,156666666.66666666,391666666.6666667,GBP,156666666.66666666,391666666.6666667
2020-09,Reino Unido,GB,Rusia,RU,172333333.33333334,430833333.3333334,GBP,172333333.33333334,430833333.3333334
2020-10,Reino Unido,GB,Rusia,RU,172333333.33333334,430833333.3333334,GBP,172333333.33333334,430833333.3333334
2020-11,Reino Unido,GB,Rusia,RU,172333333.33333334,430833333.3333334,GBP,172333333.33333334,430833333.3333334
2020-12,Reino Unido,GB,Rusia,RU,156666666.66666666,391666666.6666667,GBP,156666666.66666666,391666666.6666667
2021-01,Reino Unido,GB,Rusia,RU,159999999.99999997,400000000.0,GBP,159999999.99999997,400000000.0
2021-02,Reino Unido,GB,Rusia,RU,159999999.99999997,400000000.0,GBP,159999999.99999997,400000000.0
2021-03,Reino Unido,GB,Rusia,RU,175999999.99999997,440000000.00000006,GBP,175999999.99999997,440000000.00000006
2021-04,Reino Unido,GB,Rusia,RU,175999999.99999997,440000000.00000006,GBP,175999999.99999997,440000000.00000006
2021-05,Reino Unido,GB,Rusia,RU,159999999.99999997,400000000.0,GBP,159999999.99999997,400000000.0
2021-06,Reino Unido,GB,Rusia,RU,159999999.99999997,400000000.0,GBP,159999999.99999997,400000000.0
2021-07,Reino Unido,GB,Rusia,RU,159999999.99999997,400000000.0,GBP,159999999.99999997,400000000.0
2021-08,Reino Unido,GB,Rusia,RU,159999999.99999997,400000000.0,GBP,159999999.99999997,400000000.0
2021-09,Reino Unido,GB,Rusia,RU,175999999.99999997,440000000.00000006,GBP,175999999.99999997,440000000.00000006
2021-10,Reino Unido,GB,Rusia,RU,175999999.99999997,440000000.00000006,GBP,175999999.99999997,440000000.00000006
2021-11,Reino Unido,GB,Rusia,RU,175999999.99999997,440000000.00000006,GBP,175999999.99999997,440000000.00000006
2021-12,Reino Unido,GB,Rusia,RU,159999999.99999997,400000000.0,GBP,159999999.99999997,400000000.0
2022-01,Reino Unido,GB,Rusia,RU,163333333.3333333,408333333.3333334,GBP,163333333.3333333,408333333.3333334
2022-02,Reino Unido,GB,Rusia,RU,163333333.3333333,408333333.3333334,GBP,163333333.3333333,408333333.3333334
2022-03,Reino Unido,GB,Rusia,RU,179666666.66666666,449166666.66666675,GBP,179666666.66666666,449166666.66666675
2022-04,Reino Unido,GB,Rusia,RU,179666666.66666666,449166666.66666675,GBP,179666666.66666666,449166666.66666675
2022-05,Reino Unido,GB,Rusia,RU,163333333.3333333,408333333.3333334,GBP,163333333.3333333,408333333.3333334
2022-06,Reino Unido,GB,Rusia,RU,163333333.3333333,408333333.3333334,GBP,163333333.3333333,408333333.3333334
2022-07,Reino Unido,GB,Rusia,RU,163333333.3333333,408333333.3333334,GBP,163333333.3333333,408333333.3333334
2022-08,Reino Unido,GB,Rusia,RU,163333333.3333333,408333333.3333334,GBP,163333333.3333333,408333333.3333334
2022-09,Reino Unido,GB,Rusia,RU,179666666.66666666,449166666.66666675,GBP,179666666.66666666,449166666.66666675
2022-10,Reino Unido,GB,Rusia,RU,179666666.66666666,449166666.66666675,GBP,179666666.66666666,449166666.66666675
2022-11,Reino Unido,GB,Rusia,RU,179666666.66666666,449166666.66666675,GBP,179666666.66666666,449166666.66666675
2022-12,Reino Unido,GB,Rusia,RU,163333333.3333333,408333333.3333334,GBP,163333333.3333333,408333333.3333334
2023-01,Reino Unido,GB,Rusia,RU,166666666.66666666,416666666.6666667,GBP,166666666.66666666,416666666.6666667
2023-02,Reino Unido,GB,Rusia,RU,166666666.66666666,416666666.6666667,GBP,166666666.66666666,416666666.6666667
2023-03,Reino Unido,GB,Rusia,RU,183333333.33333334,458333333.3333334,GBP,183333333.33333334,458333333.3333334
2023-04,Reino Unido,GB,Rusia,RU,183333333.33333334,458333333.3333334,GBP,183333333.33333334,458333333.3333334
2023-05,Reino Unido,GB,Rusia,RU,166666666.66666666,416666666.6666667,GBP,166666666.66666666,416666666.6666667
2023-06,Reino Unido,GB,Rusia,RU,166666666.66666666,416666666.6666667,GBP,166666666.66666666,416666666.6666667
2023-07,Reino Unido,GB,Rusia,RU,166666666.66666666,416666666.6666667,GBP,166666666.66666666,416666666.6666667
2023-08,Reino Unido,GB,Rusia,RU,166666666.66666666,416666666.6666667,GBP,166666666.66666666,416666666.6666667
2023-09,Reino Unido,GB,Rusia,RU,183333333.33333334,458333333.3333334,GBP,183333333.33333334,458333333.3333334
2023-10,Reino Unido,GB,Rusia,RU,183333333.33333334,458333333.3333334,GBP,183333333.33333334,458333333.3333334
2023-11,Reino Unido,GB,Rusia,RU,183333333.33333334,458333333.3333334,GBP,183333333.33333334,458333333.3333334
2023-12,Reino Unido,GB,Rusia,RU,166666666.66666666,416666666.6666667,GBP,166666666.66666666,416666666.6666667
2024-01,Reino Unido,GB,Rusia,RU,170000000.0,425000000.0,GBP,170000000.0,425000000.0
2024-02,Reino Unido,GB,Rusia,RU,170000000.0,425000000.0,GBP,170000000.0,425000000.0
2024-03,Reino Unido,GB,Rusia,RU,187000000.00000003,467500000.00000006,GBP,187000000.00000003,467500000.00000006
2024-04,Reino Unido,GB,Rusia,RU,187000000.00000003,467500000.00000006,GBP,187000000.00000003,467500000.00000006
2024-05,Reino Unido,GB,Rusia,RU,170000000.0,425000000.0,GBP,170000000.0,425000000.0
2024-06,Reino Unido,GB,Rusia,RU,170000000.0,425000000.0,GBP,170000000.0,425000000.0
2024-07,Reino Unido,GB,Rusia,RU,170000000.0,425000000.0,GBP,170000000.0,425000000.0
2024-08,Reino Unido,GB,Rusia,RU,170000000.0,425000000.0,GBP,170000000.0,425000000.0
2024-09,Reino Unido,GB,Rusia,RU,187000000.00000003,467500000.00000006,GBP,187000000.00000003,467500000.00000006
2024-10,Reino Unido,GB,Rusia,RU,187000000.00000003,467500000.00000006,GBP,187000000.00000003,467500000.00000006
2024-11,Reino Unido,GB,Rusia,RU,187000000.00000003,467500000.00000006,GBP,187000000.00000003,467500000.00000006
2024-12,Reino Unido,GB,Rusia,RU,170000000.0,425000000.0,GBP,170000000.0,425000000.0
2025-01,Reino Unido,GB,Rusia,RU,173333333.33333334,433333333.3333334,GBP,173333333.33333334,433333333.3333334
2025-02,Reino Unido,GB,Rusia,RU,173333333.33333334,433333333.3333334,GBP,173333333.33333334,433333333.3333334
2025-03,Reino Unido,GB,Rusia,RU,190666666.6666667,476666666.66666675,GBP,190666666.6666667,476666666.66666675
2025-04,Reino Unido,GB,Rusia,RU,190666666.6666667,476666666.66666675,GBP,190666666.6666667,476666666.66666675
2025-05,Reino Unido,GB,Rusia,RU,173333333.33333334,433333333.3333334,GBP,173333333.33333334,433333333.3333334
2025-06,Reino Unido,GB,Rusia,RU,173333333.33333334,433333333.3333334,GBP,173333333.33333334,433333333.3333334
2025-07,Reino Unido,GB,Rusia,RU,173333333.33333334,433333333.3333334,GBP,173333333.33333334,433333333.3333334
2025-08,Reino Unido,GB,Rusia,RU,173333333.33333334,433333333.3333334,GBP,173333333.33333334,433333333.3333334
2025-09,Reino Unido,GB,Rusia,RU,190666666.6666667,476666666.66666675,GBP,190666666.6666667,476666666.66666675
2025-10,Reino Unido,GB,Rusia,RU,190666666.6666667,476666666.66666675,GBP,190666666.6666667,476666666.66666675
2025-11,Reino Unido,GB,Rusia,RU,190666666.6666667,476666666.66666675,GBP,190666666.6666667,476666666.66666675
2025-12,Reino Unido,GB,Rusia,RU,173333333.33333334,433333333.3333334,GBP,173333333.33333334,433333333.3333334
2026-01,Reino Unido,GB,Rusia,RU,176666666.66666666,441666666.6666667,GBP,176666666.66666666,441666666.6666667
2026-02,Reino Unido,GB,Rusia,RU,176666666.66666666,441666666.6666667,GBP,176666666.66666666,441666666.6666667
2013-01,Reino Unido,GB,Arabia Saudita,SA,266666666.66666666,533333333.3333333,GBP,266666666.66666666,533333333.3333333
2013-02,Reino Unido,GB,Arabia Saudita,SA,266666666.66666666,533333333.3333333,GBP,266666666.66666666,533333333.3333333
2013-03,Reino Unido,GB,Arabia Saudita,SA,293333333.3333334,586666666.6666667,GBP,293333333.3333334,586666666.6666667
2013-04,Reino Unido,GB,Arabia Saudita,SA,293333333.3333334,586666666.6666667,GBP,293333333.3333334,586666666.6666667
2013-05,Reino Unido,GB,Arabia Saudita,SA,266666666.66666666,533333333.3333333,GBP,266666666.66666666,533333333.3333333
2013-06,Reino Unido,GB,Arabia Saudita,SA,266666666.66666666,533333333.3333333,GBP,266666666.66666666,533333333.3333333
2013-07,Reino Unido,GB,Arabia Saudita,SA,266666666.66666666,533333333.3333333,GBP,266666666.66666666,533333333.3333333
2013-08,Reino Unido,GB,Arabia Saudita,SA,266666666.66666666,533333333.3333333,GBP,266666666.66666666,533333333.3333333
2013-09,Reino Unido,GB,Arabia Saudita,SA,293333333.3333334,586666666.6666667,GBP,293333333.3333334,586666666.6666667
2013-10,Reino Unido,GB,Arabia Saudita,SA,293333333.3333334,586666666.6666667,GBP,293333333.3333334,586666666.6666667
2013-11,Reino Unido,GB,Arabia Saudita,SA,293333333.3333334,586666666.6666667,GBP,293333333.3333334,586666666.6666667
2013-12,Reino Unido,GB,Arabia Saudita,SA,266666666.66666666,533333333.3333333,GBP,266666666.66666666,533333333.3333333
2014-01,Reino Unido,GB,Arabia Saudita,SA,273333333.3333333,546666666.6666666,GBP,273333333.3333333,546666666.6666666
2014-02,Reino Unido,GB,Arabia Saudita,SA,273333333.3333333,546666666.6666666,GBP,273333333.3333333,546666666.6666666
2014-03,Reino Unido,GB,Arabia Saudita,SA,300666666.6666667,601333333.3333334,GBP,300666666.6666667,601333333.3333334
2014-04,Reino Unido,GB,Arabia Saudita,SA,300666666.6666667,601333333.3333334,GBP,300666666.6666667,601333333.3333334
2014-05,Reino Unido,GB,Arabia Saudita,SA,273333333.3333333,546666666.6666666,GBP,273333333.3333333,546666666.6666666
2014-06,Reino Unido,GB,Arabia Saudita,SA,273333333.3333333,546666666.6666666,GBP,273333333.3333333,546666666.6666666
2014-07,Reino Unido,GB,Arabia Saudita,SA,273333333.3333333,546666666.6666666,GBP,273333333.3333333,546666666.6666666
2014-08,Reino Unido,GB,Arabia Saudita,SA,273333333.3333333,546666666.6666666,GBP,273333333.3333333,546666666.6666666
2014-09,Reino Unido,GB,Arabia Saudita,SA,300666666.6666667,601333333.3333334,GBP,300666666.6666667,601333333.3333334
